ID	ABCG2	Type	CancerType
TCGA-DJ-A13M-01A	2.65924883	Tumor	THCA
TCGA-J8-A3O1-01A	0.3583822	Tumor	THCA
TCGA-EL-A3D5-01A	3.284770867	Tumor	THCA
TCGA-BJ-A290-01A	1.081069	Tumor	THCA
TCGA-BJ-A0ZF-01A	0.3296973	Tumor	THCA
TCGA-EL-A3ZT-11A	1.127391634	Normal	THCA
TCGA-FY-A3R7-01A	1.620156	Tumor	THCA
TCGA-KS-A4I1-01A	0.618376113	Tumor	THCA
TCGA-ET-A39M-01A	1.068146	Tumor	THCA
TCGA-BJ-A190-01A	1.902865943	Tumor	THCA
TCGA-E8-A413-01A	1.433690618	Tumor	THCA
TCGA-CE-A481-01A	1.062061471	Tumor	THCA
TCGA-DE-A4MD-06A	1.680171045	Tumor	THCA
TCGA-DJ-A4UR-01A	3.228684552	Tumor	THCA
TCGA-EM-A22M-01A	0.877629479	Tumor	THCA
TCGA-DJ-A3V8-01A	0.9464533	Tumor	THCA
TCGA-EM-A1CU-01A	1.035057	Tumor	THCA
TCGA-DJ-A3V2-01A	1.478245	Tumor	THCA
TCGA-FE-A230-01A	0.3409758	Tumor	THCA
TCGA-DJ-A3VE-01A	1.995037524	Tumor	THCA
TCGA-ET-A3BV-01A	0.3306527	Tumor	THCA
TCGA-DE-A0Y3-01B	1.23205829	Tumor	THCA
TCGA-EL-A3CX-01A	1.225666457	Tumor	THCA
TCGA-IM-A3U2-01A	0.9679168	Tumor	THCA
TCGA-EM-A4FR-01A	1.901639925	Tumor	THCA
TCGA-EM-A1YA-01A	1.948843	Tumor	THCA
TCGA-DO-A1JZ-11A	1.442728	Normal	THCA
TCGA-DJ-A2Q0-01A	2.170377	Tumor	THCA
TCGA-DJ-A2Q2-01A	1.966288	Tumor	THCA
TCGA-DJ-A3VF-01A	0.4528673	Tumor	THCA
TCGA-BJ-A2NA-01A	1.222197044	Tumor	THCA
TCGA-EL-A3CZ-01A	3.39508	Tumor	THCA
TCGA-EL-A3CW-01A	1.534443811	Tumor	THCA
TCGA-BJ-A0ZH-01A	1.887789	Tumor	THCA
TCGA-EM-A22Q-01A	2.430317378	Tumor	THCA
TCGA-BJ-A2N9-01A	0.832835372	Tumor	THCA
TCGA-DE-A0Y2-01A	0.700656533	Tumor	THCA
TCGA-DJ-A3V9-01A	0.899288535	Tumor	THCA
TCGA-BJ-A18Z-01A	0.963241966	Tumor	THCA
TCGA-EM-A2OV-01A	3.283794786	Tumor	THCA
TCGA-EM-A3O8-01A	2.5897	Tumor	THCA
TCGA-E8-A432-01A	1.092397773	Tumor	THCA
TCGA-E8-A436-01A	0.588716759	Tumor	THCA
TCGA-BJ-A45D-01A	1.53085213	Tumor	THCA
TCGA-EM-A2P1-01A	1.003629273	Tumor	THCA
TCGA-EL-A3MY-11A	1.679088	Normal	THCA
TCGA-EL-A3H4-01A	1.692361	Tumor	THCA
TCGA-EL-A3T1-01A	1.001232	Tumor	THCA
TCGA-EL-A3ZG-11A	1.008700422	Normal	THCA
TCGA-KS-A41J-01A	0.9417218	Tumor	THCA
TCGA-E8-A419-01A	0.6653484	Tumor	THCA
TCGA-FY-A3NM-01A	2.235373	Tumor	THCA
TCGA-H2-A2K9-11A	1.36811	Normal	THCA
TCGA-FY-A4B0-01A	2.53443665	Tumor	THCA
TCGA-DE-A2OL-01A	3.107694	Tumor	THCA
TCGA-DJ-A13T-01A	2.500484293	Tumor	THCA
TCGA-E8-A434-01A	0.8274755	Tumor	THCA
TCGA-DE-A0XZ-01A	1.286055308	Tumor	THCA
TCGA-BJ-A28R-11A	1.941844	Normal	THCA
TCGA-FY-A3RA-01A	0.9106063	Tumor	THCA
TCGA-DE-A4MC-01A	0.8271824	Tumor	THCA
TCGA-DO-A2HM-01B	0.778141747	Tumor	THCA
TCGA-E8-A433-01A	1.014181857	Tumor	THCA
TCGA-ET-A25R-01A	1.124763911	Tumor	THCA
TCGA-BJ-A3PR-01A	0.900416531	Tumor	THCA
TCGA-FY-A40N-01A	1.290293257	Tumor	THCA
TCGA-EL-A3CT-01A	2.101813	Tumor	THCA
TCGA-J8-A4HW-01A	2.721466	Tumor	THCA
TCGA-EL-A3TA-11A	0.6610446	Normal	THCA
TCGA-BJ-A0ZB-01A	1.195458	Tumor	THCA
TCGA-ET-A39N-01A	1.191502535	Tumor	THCA
TCGA-DJ-A3US-01A	2.235938655	Tumor	THCA
TCGA-IM-A4EB-01A	1.077513	Tumor	THCA
TCGA-EL-A3GS-01A	1.075735	Tumor	THCA
TCGA-DJ-A3V5-01A	0.7727902	Tumor	THCA
TCGA-CE-A3ME-01A	1.063047882	Tumor	THCA
TCGA-DE-A69J-01A	1.581305	Tumor	THCA
TCGA-L6-A4ET-01A	1.469302031	Tumor	THCA
TCGA-J8-A3YH-01A	1.477598405	Tumor	THCA
TCGA-BJ-A3PU-11A	1.400981	Normal	THCA
TCGA-EM-A2CP-01A	3.03317	Tumor	THCA
TCGA-EL-A3ZH-01A	2.002092	Tumor	THCA
TCGA-EL-A3GY-01A	1.540287	Tumor	THCA
TCGA-DJ-A2Q4-01A	2.271036	Tumor	THCA
TCGA-EM-A2CS-06A	1.416158951	Tumor	THCA
TCGA-ET-A39S-01A	1.457793	Tumor	THCA
TCGA-EM-A4FF-01A	1.608169	Tumor	THCA
TCGA-EL-A3GZ-01A	1.710554961	Tumor	THCA
TCGA-DJ-A13U-01A	1.057453	Tumor	THCA
TCGA-FK-A3SE-01A	2.341112	Tumor	THCA
TCGA-J8-A4HW-06A	1.616760483	Tumor	THCA
TCGA-BJ-A28V-01A	3.749891	Tumor	THCA
TCGA-DJ-A3VL-01A	0.6268065	Tumor	THCA
TCGA-DJ-A3V4-01A	1.798069	Tumor	THCA
TCGA-EM-A4FK-01A	2.227607	Tumor	THCA
TCGA-EL-A3CP-01A	1.438269	Tumor	THCA
TCGA-ET-A3BX-01A	1.645854	Tumor	THCA
TCGA-E8-A2EA-01A	0.777433228	Tumor	THCA
TCGA-J8-A3O2-06A	0.9823265	Tumor	THCA
TCGA-E8-A416-01A	0.955927855	Tumor	THCA
TCGA-EL-A3GU-01A	0.799437001	Tumor	THCA
TCGA-EM-A1YE-01A	1.934596	Tumor	THCA
TCGA-ET-A3DV-01A	1.489599	Tumor	THCA
TCGA-DJ-A2PP-01A	2.323547	Tumor	THCA
TCGA-EM-A2OY-01A	2.270019	Tumor	THCA
TCGA-EM-A3AN-01A	1.787405	Tumor	THCA
TCGA-BJ-A28R-01A	1.084403	Tumor	THCA
TCGA-BJ-A2N7-01A	2.732319	Tumor	THCA
TCGA-EL-A4K1-01A	1.705555751	Tumor	THCA
TCGA-BJ-A3F0-01A	2.757133871	Tumor	THCA
TCGA-BJ-A18Y-01A	2.454221	Tumor	THCA
TCGA-KS-A4IC-01A	0.8914078	Tumor	THCA
TCGA-ET-A3BW-01A	2.835949642	Tumor	THCA
TCGA-FE-A22Z-01A	0.74836977	Tumor	THCA
TCGA-EL-A3ZO-01A	0.666598726	Tumor	THCA
TCGA-DJ-A13O-01A	0.7762411	Tumor	THCA
TCGA-EM-A3SU-06A	1.293811	Tumor	THCA
TCGA-EM-A4FH-01A	2.62217	Tumor	THCA
TCGA-EL-A3ZS-11A	1.365529583	Normal	THCA
TCGA-IM-A3ED-01A	0.9817792	Tumor	THCA
TCGA-EM-A3AQ-01A	1.544363	Tumor	THCA
TCGA-DJ-A3UU-01A	0.860040587	Tumor	THCA
TCGA-H2-A3RH-01A	2.729074197	Tumor	THCA
TCGA-DJ-A1QN-01A	1.680057	Tumor	THCA
TCGA-ET-A39K-01A	0.8326007	Tumor	THCA
TCGA-ET-A3DU-01A	0.6280104	Tumor	THCA
TCGA-EM-A1YC-01A	1.860389714	Tumor	THCA
TCGA-BJ-A45I-01A	1.332885946	Tumor	THCA
TCGA-EL-A3TB-01A	1.095643444	Tumor	THCA
TCGA-ET-A25P-01A	1.503531	Tumor	THCA
TCGA-EL-A3ZL-11A	1.462809786	Normal	THCA
TCGA-E8-A438-01A	3.150104642	Tumor	THCA
TCGA-EL-A4K7-01A	0.6147172	Tumor	THCA
TCGA-EL-A3T1-11A	1.352696236	Normal	THCA
TCGA-FY-A4B4-01A	0.987751978	Tumor	THCA
TCGA-MK-A84Z-01A	2.998824	Tumor	THCA
TCGA-ET-A39J-01A	2.485114	Tumor	THCA
TCGA-EM-A22J-01A	3.214632	Tumor	THCA
TCGA-ET-A3BU-01A	1.63503	Tumor	THCA
TCGA-EM-A3OA-01A	3.469107	Tumor	THCA
TCGA-EL-A3GR-01A	2.074495	Tumor	THCA
TCGA-EL-A4JW-01A	2.015727216	Tumor	THCA
TCGA-EL-A4KH-01A	1.757526	Tumor	THCA
TCGA-ET-A3BQ-01B	2.213309	Tumor	THCA
TCGA-EL-A3CU-01A	0.5968599	Tumor	THCA
TCGA-EM-A2CO-01A	1.150098	Tumor	THCA
TCGA-J8-A3O2-01A	1.091151464	Tumor	THCA
TCGA-EM-A1CV-01A	1.8626	Tumor	THCA
TCGA-FY-A3NN-01A	2.046576204	Tumor	THCA
TCGA-EL-A4KD-01A	3.819742	Tumor	THCA
TCGA-EL-A3GX-01A	0.618098896	Tumor	THCA
TCGA-KS-A41F-01A	1.285585205	Tumor	THCA
TCGA-BJ-A0Z5-01A	1.782061	Tumor	THCA
TCGA-ET-A25L-01A	1.351515287	Tumor	THCA
TCGA-EM-A3FQ-06A	1.115660338	Tumor	THCA
TCGA-DJ-A1QD-01A	0.9624839	Tumor	THCA
TCGA-ET-A2MX-11C	1.013321	Normal	THCA
TCGA-EM-A3SZ-01A	1.06074897	Tumor	THCA
TCGA-EL-A3ZR-01A	1.897925	Tumor	THCA
TCGA-EM-A3FM-01A	0.4069713	Tumor	THCA
TCGA-EL-A3MW-01A	2.462109	Tumor	THCA
TCGA-DJ-A3UZ-01A	1.830563	Tumor	THCA
TCGA-BJ-A28S-01A	1.837043996	Tumor	THCA
TCGA-DJ-A2PO-01A	2.780512649	Tumor	THCA
TCGA-EL-A3T0-01A	2.841158945	Tumor	THCA
TCGA-EL-A3GQ-01A	2.508904859	Tumor	THCA
TCGA-DJ-A1QH-01A	0.41234241	Tumor	THCA
TCGA-ET-A2N5-01A	2.589368	Tumor	THCA
TCGA-ET-A40Q-01A	0.499941	Tumor	THCA
TCGA-EL-A3ZH-11A	0.9941836	Normal	THCA
TCGA-EM-A1CW-01A	1.828695	Tumor	THCA
TCGA-FY-A40K-01A	1.726492885	Tumor	THCA
TCGA-FY-A3BL-01A	0.984281175	Tumor	THCA
TCGA-EM-A2CR-01A	1.647590362	Tumor	THCA
TCGA-H2-A26U-01A	0.778743843	Tumor	THCA
TCGA-EM-A2P3-01A	1.306441106	Tumor	THCA
TCGA-MK-A4N7-01A	1.87414	Tumor	THCA
TCGA-EM-A3FO-01A	0.440047558	Tumor	THCA
TCGA-DJ-A2PT-01A	0.6428196	Tumor	THCA
TCGA-ET-A40P-01A	2.940365508	Tumor	THCA
TCGA-ET-A3DW-11A	1.624803	Normal	THCA
TCGA-EL-A3N2-01A	1.252765808	Tumor	THCA
TCGA-EM-A3AR-01A	1.632036426	Tumor	THCA
TCGA-ET-A3DP-01A	2.228183216	Tumor	THCA
TCGA-EM-A2P1-06A	1.120569	Tumor	THCA
TCGA-ET-A2N5-11B	0.623924006	Normal	THCA
TCGA-EM-A3ST-11A	0.57461874	Normal	THCA
TCGA-DJ-A1QF-01A	2.151826	Tumor	THCA
TCGA-EM-A3FR-01A	2.864004425	Tumor	THCA
TCGA-EM-A3O6-01A	3.537738	Tumor	THCA
TCGA-FY-A3YR-01A	1.116505	Tumor	THCA
TCGA-DJ-A3UQ-01A	0.8272236	Tumor	THCA
TCGA-DJ-A4V5-01A	1.788047981	Tumor	THCA
TCGA-EM-A2CU-01A	0.923815217	Tumor	THCA
TCGA-DJ-A3VI-01A	0.9963544	Tumor	THCA
TCGA-EL-A3CN-01A	0.6320074	Tumor	THCA
TCGA-DJ-A3V6-01A	1.296041	Tumor	THCA
TCGA-J8-A42S-01A	1.246797	Tumor	THCA
TCGA-FE-A3PC-01A	1.029816	Tumor	THCA
TCGA-FE-A239-01A	1.070263	Tumor	THCA
TCGA-MK-A4N9-01A	1.544948	Tumor	THCA
TCGA-BJ-A45J-01A	1.60523319	Tumor	THCA
TCGA-ET-A25N-01A	2.250384	Tumor	THCA
TCGA-ET-A39R-01A	1.901555354	Tumor	THCA
TCGA-BJ-A291-01A	2.765833368	Tumor	THCA
TCGA-FE-A238-01A	1.166481151	Tumor	THCA
TCGA-CE-A483-01A	2.051818947	Tumor	THCA
TCGA-ET-A25G-01A	0.6754821	Tumor	THCA
TCGA-EL-A3H5-01A	1.040181785	Tumor	THCA
TCGA-EM-A1CV-11A	0.662214967	Normal	THCA
TCGA-DJ-A3V3-01A	1.419223	Tumor	THCA
TCGA-EL-A4K0-01A	1.676453736	Tumor	THCA
TCGA-H2-A422-01A	0.969614039	Tumor	THCA
TCGA-EM-A3AK-01A	1.272395471	Tumor	THCA
TCGA-J8-A3NZ-01A	1.387144	Tumor	THCA
TCGA-GE-A2C6-01A	1.521223325	Tumor	THCA
TCGA-EM-A22N-01A	1.296858	Tumor	THCA
TCGA-DJ-A1QM-01A	1.455969	Tumor	THCA
TCGA-DJ-A3VK-01A	2.570625	Tumor	THCA
TCGA-L6-A4EP-01A	1.448271487	Tumor	THCA
TCGA-DJ-A4V4-01A	1.043832341	Tumor	THCA
TCGA-EL-A4KI-01A	0.7999214	Tumor	THCA
TCGA-IM-A3EB-01A	0.791272103	Tumor	THCA
TCGA-DJ-A2QB-01A	2.942752	Tumor	THCA
TCGA-DE-A4MB-01A	0.843767152	Tumor	THCA
TCGA-EM-A2OW-01A	2.589725	Tumor	THCA
TCGA-ET-A3DO-01A	1.011618861	Tumor	THCA
TCGA-BJ-A45K-01A	4.138058	Tumor	THCA
TCGA-EM-A3FJ-01A	1.057692	Tumor	THCA
TCGA-J8-A3YD-01A	1.246439	Tumor	THCA
TCGA-FE-A237-01A	1.550932	Tumor	THCA
TCGA-EM-A3AO-01A	2.207261	Tumor	THCA
TCGA-DE-A7U5-01A	0.872283468	Tumor	THCA
TCGA-ET-A25O-01A	2.243842561	Tumor	THCA
TCGA-E8-A415-01A	0.6751135	Tumor	THCA
TCGA-EL-A3ZG-01A	2.812781	Tumor	THCA
TCGA-EM-A1CW-11A	1.350245	Normal	THCA
TCGA-EM-A4FQ-01A	1.16875	Tumor	THCA
TCGA-ET-A3BO-01A	1.718333	Tumor	THCA
TCGA-DJ-A4V2-01A	0.8947043	Tumor	THCA
TCGA-DJ-A2QA-01A	1.451974	Tumor	THCA
TCGA-FY-A3TY-01A	1.253370983	Tumor	THCA
TCGA-DJ-A1QQ-01A	2.049783581	Tumor	THCA
TCGA-GE-A2C6-11A	1.34239952	Normal	THCA
TCGA-EL-A3ZN-01A	1.716401301	Tumor	THCA
TCGA-EL-A3MX-11A	1.503755	Normal	THCA
TCGA-J8-A3YF-01A	1.00994	Tumor	THCA
TCGA-EM-A1CU-11A	1.503433529	Normal	THCA
TCGA-EM-A2OZ-01A	1.801129	Tumor	THCA
TCGA-DJ-A2PZ-01A	1.634523	Tumor	THCA
TCGA-E3-A3DY-01A	1.877919	Tumor	THCA
TCGA-J8-A3O0-01A	2.255984066	Tumor	THCA
TCGA-FY-A3R8-01A	1.303761398	Tumor	THCA
TCGA-EL-A3GV-01A	1.75269	Tumor	THCA
TCGA-EL-A3MY-01A	0.912704859	Tumor	THCA
TCGA-FE-A235-01A	1.6896228	Tumor	THCA
TCGA-DJ-A13S-01A	3.765742	Tumor	THCA
TCGA-E8-A44M-01A	1.234338403	Tumor	THCA
TCGA-EL-A4KG-01A	1.281353613	Tumor	THCA
TCGA-FY-A3NP-01A	2.499729	Tumor	THCA
TCGA-FK-A3SH-01A	0.809344264	Tumor	THCA
TCGA-EM-A3OB-01A	2.045157156	Tumor	THCA
TCGA-DO-A1JZ-01A	1.308768516	Tumor	THCA
TCGA-DJ-A3VB-01A	1.09126	Tumor	THCA
TCGA-ET-A39T-01A	1.608983721	Tumor	THCA
TCGA-FY-A3TY-11A	1.288099	Normal	THCA
TCGA-DJ-A3UT-01A	2.35129	Tumor	THCA
TCGA-EM-A2P0-01A	2.037616	Tumor	THCA
TCGA-EL-A3H8-01A	1.62798634	Tumor	THCA
TCGA-EL-A3CM-01A	1.965217	Tumor	THCA
TCGA-DJ-A2Q6-01A	2.025975	Tumor	THCA
TCGA-EM-A3ST-01A	1.513665525	Tumor	THCA
TCGA-IM-A420-01A	0.426871921	Tumor	THCA
TCGA-BJ-A2P4-01A	2.407192918	Tumor	THCA
TCGA-EM-A2CL-01A	2.866612	Tumor	THCA
TCGA-ET-A2N3-01B	2.39002844	Tumor	THCA
TCGA-MK-A4N6-01A	0.5957162	Tumor	THCA
TCGA-EM-A3O3-01A	0.120639819	Tumor	THCA
TCGA-DJ-A3VD-01A	1.015440172	Tumor	THCA
TCGA-ET-A3DW-01A	0.4594421	Tumor	THCA
TCGA-DJ-A2PX-01A	2.463922229	Tumor	THCA
TCGA-DJ-A2PN-01A	2.722625	Tumor	THCA
TCGA-ET-A39O-01A	0.673799219	Tumor	THCA
TCGA-H2-A421-01A	1.15051	Tumor	THCA
TCGA-EL-A3ZK-11A	1.30058912	Normal	THCA
TCGA-EM-A4FV-01A	3.069875277	Tumor	THCA
TCGA-EM-A2CT-01A	1.725132	Tumor	THCA
TCGA-EM-A3AL-01A	4.182633	Tumor	THCA
TCGA-EL-A4K2-01A	2.080833812	Tumor	THCA
TCGA-EM-A3AJ-01A	2.695063	Tumor	THCA
TCGA-DJ-A3UP-01A	1.579542	Tumor	THCA
TCGA-FY-A3R6-01A	1.569229765	Tumor	THCA
TCGA-CE-A485-01A	2.236303359	Tumor	THCA
TCGA-BJ-A28W-11A	0.862778809	Normal	THCA
TCGA-FY-A3R9-01A	2.018364	Tumor	THCA
TCGA-ET-A3BT-01A	1.023264	Tumor	THCA
TCGA-KS-A4ID-01A	0.735906621	Tumor	THCA
TCGA-ET-A4KN-01A	0.223853474	Tumor	THCA
TCGA-EM-A3SY-01A	2.008233	Tumor	THCA
TCGA-ET-A25M-01A	0.976827488	Tumor	THCA
TCGA-E8-A242-01A	1.005262	Tumor	THCA
TCGA-KS-A4I7-01A	0.507658932	Tumor	THCA
TCGA-FY-A3I5-01B	1.721726596	Tumor	THCA
TCGA-EL-A3ZP-11A	1.657638622	Normal	THCA
TCGA-ET-A40R-01A	1.32277	Tumor	THCA
TCGA-EL-A3ZT-01A	1.827847	Tumor	THCA
TCGA-EM-A2CM-01A	2.580721745	Tumor	THCA
TCGA-DJ-A2PV-01A	2.612716694	Tumor	THCA
TCGA-DJ-A3VG-01A	2.059422	Tumor	THCA
TCGA-BJ-A0ZJ-01A	1.414938	Tumor	THCA
TCGA-EM-A3SU-01A	0.858313309	Tumor	THCA
TCGA-E3-A3E0-01A	1.471475264	Tumor	THCA
TCGA-EL-A3GP-01A	1.74815462	Tumor	THCA
TCGA-H2-A3RI-01A	1.231155	Tumor	THCA
TCGA-ET-A2N0-01A	0.4781195	Tumor	THCA
TCGA-DJ-A13X-01A	2.126769	Tumor	THCA
TCGA-DJ-A3UX-01A	1.554601193	Tumor	THCA
TCGA-FY-A3WA-01A	1.287885087	Tumor	THCA
TCGA-DJ-A2PR-01A	0.9454358	Tumor	THCA
TCGA-EL-A3T7-11A	1.38134	Normal	THCA
TCGA-EM-A3FQ-01A	1.06331501	Tumor	THCA
TCGA-FY-A40L-01A	0.904671823	Tumor	THCA
TCGA-DE-A3KN-01A	2.532366672	Tumor	THCA
TCGA-EM-A2P2-01A	1.741804	Tumor	THCA
TCGA-E3-A3E1-01A	0.6517308	Tumor	THCA
TCGA-BJ-A45F-01A	4.524774314	Tumor	THCA
TCGA-FY-A3I4-01A	2.24118	Tumor	THCA
TCGA-EM-A22K-01A	2.770017628	Tumor	THCA
TCGA-BJ-A45G-01A	2.202463543	Tumor	THCA
TCGA-CE-A27D-01A	2.337449	Tumor	THCA
TCGA-EM-A3FL-01A	1.694828	Tumor	THCA
TCGA-DJ-A1QG-01A	2.607936	Tumor	THCA
TCGA-EM-A1YD-01A	1.471433242	Tumor	THCA
TCGA-DE-A69K-01A	1.320744509	Tumor	THCA
TCGA-J8-A4HY-01A	1.736811	Tumor	THCA
TCGA-EL-A3D1-01A	0.8344877	Tumor	THCA
TCGA-BJ-A4O9-01A	1.81763667	Tumor	THCA
TCGA-BJ-A4O8-01A	1.222207828	Tumor	THCA
TCGA-KS-A4I3-01A	0.6363519	Tumor	THCA
TCGA-E8-A414-01A	1.060977759	Tumor	THCA
TCGA-L6-A4EU-01A	0.3779268	Tumor	THCA
TCGA-EM-A4FM-01A	0.626419844	Tumor	THCA
TCGA-ET-A2MX-01A	0.5800113	Tumor	THCA
TCGA-EL-A3CR-01A	1.875962288	Tumor	THCA
TCGA-DJ-A2PU-01A	2.040736	Tumor	THCA
TCGA-E3-A3E3-01A	1.180839	Tumor	THCA
TCGA-EL-A3N3-01A	1.18605	Tumor	THCA
TCGA-EM-A3FK-01A	2.142227	Tumor	THCA
TCGA-EM-A3FP-01A	2.01541481	Tumor	THCA
TCGA-BJ-A28X-11A	1.708804299	Normal	THCA
TCGA-DJ-A3VM-01A	2.576410842	Tumor	THCA
TCGA-DJ-A13L-01A	1.059977376	Tumor	THCA
TCGA-ET-A2MZ-01A	3.155268	Tumor	THCA
TCGA-BJ-A0Z9-01A	1.669983693	Tumor	THCA
TCGA-FY-A40M-01A	2.022169003	Tumor	THCA
TCGA-EL-A3T0-11A	1.744232706	Normal	THCA
TCGA-DJ-A3VJ-01A	1.95919697	Tumor	THCA
TCGA-EL-A3D4-01A	1.234712923	Tumor	THCA
TCGA-DJ-A3UY-01A	1.234662141	Tumor	THCA
TCGA-BJ-A0ZC-01A	2.486063584	Tumor	THCA
TCGA-FK-A3SB-01A	2.687029	Tumor	THCA
TCGA-ET-A3BN-01A	1.226301	Tumor	THCA
TCGA-EL-A3T6-11A	1.096615814	Normal	THCA
TCGA-EL-A3H1-11A	1.190429	Normal	THCA
TCGA-DJ-A2PW-01A	0.6966926	Tumor	THCA
TCGA-DJ-A2Q3-01A	1.586691	Tumor	THCA
TCGA-DJ-A2Q7-01A	2.272295	Tumor	THCA
TCGA-EL-A4K4-01A	0.6359834	Tumor	THCA
TCGA-ET-A40S-01A	1.08992	Tumor	THCA
TCGA-DJ-A2PY-01A	1.099839294	Tumor	THCA
TCGA-CE-A3MD-01A	3.202004	Tumor	THCA
TCGA-DJ-A3UN-01A	2.063006687	Tumor	THCA
TCGA-EM-A2CQ-01A	2.644913	Tumor	THCA
TCGA-BJ-A45H-01A	1.15739619	Tumor	THCA
TCGA-EL-A4JZ-01A	1.341628	Tumor	THCA
TCGA-EL-A3N2-11A	1.249753675	Normal	THCA
TCGA-IM-A41Z-01A	1.577187072	Tumor	THCA
TCGA-EL-A3T3-01A	1.252684	Tumor	THCA
TCGA-DE-A4M8-01A	2.037360721	Tumor	THCA
TCGA-DJ-A2PQ-01A	1.729225626	Tumor	THCA
TCGA-DJ-A3UO-01A	0.6457657	Tumor	THCA
TCGA-EL-A3D6-01A	0.8955931	Tumor	THCA
TCGA-E8-A2JQ-11A	1.218691907	Normal	THCA
TCGA-FE-A234-01A	1.423878	Tumor	THCA
TCGA-EL-A3ZR-11A	1.694956	Normal	THCA
TCGA-DJ-A2Q5-01A	1.341183	Tumor	THCA
TCGA-EM-A22L-01A	2.575127	Tumor	THCA
TCGA-E3-A3E5-01A	1.295733	Tumor	THCA
TCGA-BJ-A0ZE-01A	2.81912	Tumor	THCA
TCGA-FY-A2QD-01A	2.064097065	Tumor	THCA
TCGA-CE-A13K-01A	2.544632614	Tumor	THCA
TCGA-QD-A8IV-01A	2.846089539	Tumor	THCA
TCGA-4C-A93U-01A	1.126576538	Tumor	THCA
TCGA-FK-A4UB-01A	1.657545569	Tumor	THCA
TCGA-EM-A22O-01A	1.807616068	Tumor	THCA
TCGA-EL-A3ZM-01A	0.4125264	Tumor	THCA
TCGA-DE-A4M9-01A	0.707385159	Tumor	THCA
TCGA-ET-A39L-01A	3.511711	Tumor	THCA
TCGA-BJ-A0Z3-01A	1.43849	Tumor	THCA
TCGA-ET-A4KQ-01A	1.63798	Tumor	THCA
TCGA-DO-A1K0-01A	2.061691057	Tumor	THCA
TCGA-EL-A3H1-01A	3.469339493	Tumor	THCA
TCGA-ET-A25K-01A	1.785931234	Tumor	THCA
TCGA-EL-A3ZO-11A	1.735616777	Normal	THCA
TCGA-EL-A3H7-11A	0.9922507	Normal	THCA
TCGA-EM-A2CJ-01A	1.562789	Tumor	THCA
TCGA-EL-A3CL-01A	1.647215712	Tumor	THCA
TCGA-KS-A41L-11A	1.090861688	Normal	THCA
TCGA-EL-A3MW-11A	0.723780393	Normal	THCA
TCGA-EL-A3T9-01A	0.864417803	Tumor	THCA
TCGA-EM-A3FN-01A	2.380881	Tumor	THCA
TCGA-FE-A232-01A	1.103911	Tumor	THCA
TCGA-EM-A1CS-11A	0.8250664	Normal	THCA
TCGA-E8-A3X7-01A	0.57975083	Tumor	THCA
TCGA-BJ-A28Z-01A	1.088571344	Tumor	THCA
TCGA-EM-A3AP-01A	2.995348	Tumor	THCA
TCGA-DJ-A4UQ-01A	2.299789294	Tumor	THCA
TCGA-DE-A4MA-01A	0.202505159	Tumor	THCA
TCGA-EL-A3T8-01A	2.459148056	Tumor	THCA
TCGA-FE-A231-01A	1.453944	Tumor	THCA
TCGA-EM-A1YC-11A	1.579710515	Normal	THCA
TCGA-EL-A3ZQ-01A	1.14975747	Tumor	THCA
TCGA-KS-A4IB-01A	1.6723393	Tumor	THCA
TCGA-FE-A3PA-01A	1.001567	Tumor	THCA
TCGA-EL-A3ZL-01A	2.435824166	Tumor	THCA
TCGA-EM-A4G1-01A	1.571977814	Tumor	THCA
TCGA-EM-A2CS-01A	1.968242921	Tumor	THCA
TCGA-DJ-A13P-01A	2.608672	Tumor	THCA
TCGA-EM-A2CN-01A	0.122373557	Tumor	THCA
TCGA-DJ-A4UT-01A	1.460574198	Tumor	THCA
TCGA-EL-A3ZK-01A	1.46081	Tumor	THCA
TCGA-BJ-A0Z0-01A	2.954864	Tumor	THCA
TCGA-ET-A2N4-01A	1.129166037	Tumor	THCA
TCGA-BJ-A191-01A	1.828112162	Tumor	THCA
TCGA-EM-A1CS-01A	1.864257	Tumor	THCA
TCGA-E8-A2JQ-01A	0.78653267	Tumor	THCA
TCGA-DJ-A13V-01A	1.411823538	Tumor	THCA
TCGA-EM-A1CT-11A	1.311631	Normal	THCA
TCGA-EL-A3MX-01A	0.272705743	Tumor	THCA
TCGA-CE-A484-01A	1.820062818	Tumor	THCA
TCGA-DJ-A13R-01A	1.301153	Tumor	THCA
TCGA-H2-A2K9-01A	2.94116	Tumor	THCA
TCGA-BJ-A0Z2-01A	0.555575772	Tumor	THCA
TCGA-DJ-A2Q1-01A	0.469608291	Tumor	THCA
TCGA-BJ-A0ZG-01A	1.998455922	Tumor	THCA
TCGA-E8-A437-01A	1.276471784	Tumor	THCA
TCGA-FK-A3SD-01A	1.381664	Tumor	THCA
TCGA-BJ-A3PT-01A	1.690740719	Tumor	THCA
TCGA-ET-A3BP-01A	2.160895409	Tumor	THCA
TCGA-ET-A3BS-01A	1.904331	Tumor	THCA
TCGA-EL-A3GW-01A	2.33961	Tumor	THCA
TCGA-DJ-A1QO-01A	1.222518	Tumor	THCA
TCGA-DJ-A1QI-01A	1.636677	Tumor	THCA
TCGA-EL-A3MZ-01A	1.047591	Tumor	THCA
TCGA-BJ-A0ZA-01A	2.098656	Tumor	THCA
TCGA-BJ-A45C-01A	1.270439	Tumor	THCA
