ID	ABCG1	ABCG2	ABCG4	ABCG5	ABCG8	Type	CancerType
TCGA-44-3398-11B	4.086038563	2.094747411	0.055436777	0.075402771	0	Normal	LUAD
TCGA-93-8067-01A	2.089244	0.5861374	0.03042328	0.08241443	0	Tumor	LUAD
TCGA-97-8176-01A	2.715525564	1.267365178	0.018638034	0.020929412	0.014639339	Tumor	LUAD
TCGA-55-A493-01A	2.408419132	0.942507578	0.044878885	0.01697611	0	Tumor	LUAD
TCGA-62-A46S-01A	3.08877	1.212943	0.05695029	0.007513032	0.01047646	Tumor	LUAD
TCGA-55-6968-01A	3.484849121	0.517408447	0.081338115	0.057607263	0	Tumor	LUAD
TCGA-44-6147-01A	2.721583422	1.579148639	0.050880322	0.067027385	0.022401022	Tumor	LUAD
TCGA-55-8514-01A	4.445235449	0.484153488	0.013021975	0.010983682	0.015308819	Tumor	LUAD
TCGA-55-7911-01A	2.305898721	0.667136805	0.015905137	0	0	Tumor	LUAD
TCGA-35-3615-01A	1.573311	0.6204544	0.0229785	0.02419977	0	Tumor	LUAD
TCGA-73-4658-01A	2.781697947	1.196600039	0.068906709	0	0	Tumor	LUAD
TCGA-44-6778-01A	3.831759552	1.953158159	0.193348901	0.081825436	0.033192097	Tumor	LUAD
TCGA-62-8397-01A	1.978656227	0.711267329	0.083324487	0.040733801	0	Tumor	LUAD
TCGA-50-6595-01A	2.719418539	1.054922886	0.129090954	0.011337755	0	Tumor	LUAD
TCGA-L9-A444-01A	2.205218843	0.550269255	0.049493584	0	0.033461475	Tumor	LUAD
TCGA-64-5779-01A	3.355770203	0.889201755	0.101082284	0.117299547	0.037416281	Tumor	LUAD
TCGA-44-7660-01A	1.896885253	0.401422745	0.161227904	0.061780837	0.02907547	Tumor	LUAD
TCGA-44-2666-01A	1.664959	0.9112993	0.02272425	0.05130343	0.02883829	Tumor	LUAD
TCGA-49-4512-11A	4.047190772	2.092615917	0.02126462	0	0	Normal	LUAD
TCGA-44-6146-11A	4.09519627	2.082144535	0.052097276	0.086765861	0	Normal	LUAD
TCGA-44-6777-01A	3.67240904	1.083352179	0.07834923	0.008458259	0	Tumor	LUAD
TCGA-73-4675-01A	2.799511	0.6848324	0.06131155	0.07481438	0.006683652	Tumor	LUAD
TCGA-05-4410-01A	2.77088944	0.899394382	0.017131261	0.014452969	0	Tumor	LUAD
TCGA-55-7903-01A	1.483011	0.7924872	0.02438553	0.0489103	0	Tumor	LUAD
TCGA-97-7553-01A	4.419566857	2.091789372	0.056366106	0.022189993	0.010367272	Tumor	LUAD
TCGA-78-7147-01A	3.141379296	0.235584068	0.016393137	0.081056819	0	Tumor	LUAD
TCGA-38-4627-11A	4.301037	2.227779	0.05022237	0.07552614	0.01197606	Normal	LUAD
TCGA-99-8033-01A	1.76155	0.6922684	0.01836265	0.02572979	0.02870272	Tumor	LUAD
TCGA-55-1594-01A	3.648973	0.4386249	0.08221302	1.402773	1.551797	Tumor	LUAD
TCGA-55-6980-01A	2.417250798	1.014226313	0.035113795	0.029652865	0.020759879	Tumor	LUAD
TCGA-95-A4VK-01A	2.166263668	0.83342915	0.03567719	0.042852054	0.012091827	Tumor	LUAD
TCGA-55-8207-01A	2.748584	1.230955	0.05653888	0.03390533	0.007959341	Tumor	LUAD
TCGA-NJ-A55O-01A	2.822733433	0.785348973	0.049913324	0.0467961	0.039295356	Tumor	LUAD
TCGA-95-7043-01A	0.915848725	1.814368685	0.032279539	0.013691982	0	Tumor	LUAD
TCGA-44-7672-01A	3.038134	1.036421	0.05495665	0.03333702	0.009384618	Tumor	LUAD
TCGA-44-6146-01B	3.597080145	1.473581876	0.11269897	0.349288128	0.073329293	Tumor	LUAD
TCGA-67-3771-01A	2.650210563	0.756439528	0.185271602	0.036562005	0	Tumor	LUAD
TCGA-67-3772-01A	3.886337106	1.225761811	0.017719763	0.029746549	0	Tumor	LUAD
TCGA-97-A4M5-01A	3.29956533	1.137134889	0.058997752	0.035808061	0.020102868	Tumor	LUAD
TCGA-53-A4EZ-01A	0.9662884	0.2264177	0.0486124	1.483205	1.099226	Tumor	LUAD
TCGA-99-8032-01A	4.079530907	0.69117333	0.081437625	0.031746398	0	Tumor	LUAD
TCGA-73-4670-01A	3.119085	0.4432749	0.03601642	0.008173997	0	Tumor	LUAD
TCGA-55-7576-01A	2.458873	0.9848636	0.04405468	0.02201089	0.006178743	Tumor	LUAD
TCGA-49-6743-11A	4.352876567	3.375485056	0.063818344	0	0	Normal	LUAD
TCGA-J2-A4AE-01A	2.346610983	0.806045231	0.005907891	0.096496325	0	Tumor	LUAD
TCGA-93-7347-01A	3.423024768	0.962485331	0.023409037	0.045683377	0	Tumor	LUAD
TCGA-75-7027-01A	2.242039	0.7714009	0.06770073	0.01453242	0	Tumor	LUAD
TCGA-62-A472-01A	2.671207229	0.874399947	0.062011855	0.03517302	0	Tumor	LUAD
TCGA-78-7154-01A	1.610718	1.46164	0.01577704	0.08649501	0.06091026	Tumor	LUAD
TCGA-50-5044-01A	2.292674196	0.532337704	0.071628478	0	0	Tumor	LUAD
TCGA-95-A4VP-01A	2.89756473	1.161160153	0.186531211	0.04136121	0	Tumor	LUAD
TCGA-44-2661-01A	3.384074	0.9464802	0.01314109	0.04383492	0.01031752	Tumor	LUAD
TCGA-49-AARO-01A	2.693969899	0.736255619	0.070691491	0.04014823	0.028138241	Tumor	LUAD
TCGA-91-6831-01A	3.981693841	0.342626981	0.065748643	0	0.017481701	Tumor	LUAD
TCGA-55-6642-01A	3.149314689	0.958982168	0.047997706	0.011705707	0.048397483	Tumor	LUAD
TCGA-86-8056-01A	2.35105099	0.582082949	0.028071298	0.015840928	0.007392281	Tumor	LUAD
TCGA-L9-A5IP-01A	3.371667252	0.582369314	0.043025747	0.014649995	0.010240422	Tumor	LUAD
TCGA-97-7546-01A	2.808349153	0.985495865	0.019737258	0.089305132	0.034652585	Tumor	LUAD
TCGA-97-7547-01A	1.98486112	1.226760128	0.016072163	0.013558672	0	Tumor	LUAD
TCGA-44-6776-11A	3.978700737	1.751820045	0.014166847	0.02380201	0	Normal	LUAD
TCGA-55-7914-01A	1.938041832	0.395272222	0.027205877	0.027514476	0.012867537	Tumor	LUAD
TCGA-78-7143-01A	2.848966597	0.854537627	0.019255446	0.024302288	0	Tumor	LUAD
TCGA-97-A4M0-01A	3.916209344	0.455485873	0.023076104	0.046304937	0.021730272	Tumor	LUAD
TCGA-NJ-A55A-01A	2.568378166	0.795976285	0.020134355	0.033780897	0	Tumor	LUAD
TCGA-55-8205-01A	3.482716	0.8332738	0.04590533	0.01204639	0	Tumor	LUAD
TCGA-05-4415-01A	3.02122397	0.638691264	0.023694393	1.093117381	1.274022756	Tumor	LUAD
TCGA-97-7941-01A	2.58264	1.251401	0.05469488	0.1074865	0.0562762	Tumor	LUAD
TCGA-86-8585-01A	2.418184627	0.172472584	0.014094221	0.035376409	0	Tumor	LUAD
TCGA-55-8203-01A	2.77382229	0.493402548	0.048953947	0	0	Tumor	LUAD
TCGA-71-6725-01A	1.222955	0.3632555	0.04577268	0.005217124	0	Tumor	LUAD
TCGA-55-7816-01A	2.540554304	0.803137313	0.374241446	0.045944369	0.027660809	Tumor	LUAD
TCGA-55-6978-01A	2.733999	0.7824167	0.08927218	0.0123664	0	Tumor	LUAD
TCGA-55-1592-01A	2.854431971	1.099456118	0.038113962	0.054064686	0.013914374	Tumor	LUAD
TCGA-97-8175-01A	2.766504	0.3066277	0.01727271	0.00584664	0	Tumor	LUAD
TCGA-86-7954-01A	3.038997944	0.919060502	0.04696868	0.170586484	0.007004255	Tumor	LUAD
TCGA-78-8662-01A	0.905956792	1.400035876	0.027854049	0.035127297	0	Tumor	LUAD
TCGA-MP-A4TF-01A	3.556191443	0.151551186	0.015360013	0.012957394	0	Tumor	LUAD
TCGA-MP-A4T7-01A	3.09613345	0.945219773	0.048129218	0.014923002	0.051419474	Tumor	LUAD
TCGA-44-5645-01A	3.207665	1.095957	0	0.07555705	0	Tumor	LUAD
TCGA-55-8506-01A	4.211703613	0.270262401	0.041720034	0	0.014159498	Tumor	LUAD
TCGA-50-6591-01A	1.233135262	0.353322128	0.063079961	0.021577078	0.030030474	Tumor	LUAD
TCGA-91-6831-11A	3.634041	2.319919	0	0.0904799	0.02583587	Normal	LUAD
TCGA-78-7159-01A	4.133582798	0.568743686	0.04724396	0.052988216	0.012502319	Tumor	LUAD
TCGA-69-7763-01A	2.551920872	1.264576357	0.034100706	0.066317298	0.013469935	Tumor	LUAD
TCGA-55-8085-01A	2.165909	0.4122026	0.03127468	0.02930967	0.008242605	Tumor	LUAD
TCGA-62-A471-01A	3.156310553	2.272116993	0.025538805	0.051203034	0	Tumor	LUAD
TCGA-91-6840-01A	2.135024553	1.7777323	0.10176398	0.053679322	0.018960092	Tumor	LUAD
TCGA-44-3917-01B	2.019963796	1.127088544	0.010611979	0.153169641	0.04927498	Tumor	LUAD
TCGA-73-7498-01A	2.682633873	1.410214971	0.109809211	0.038924132	0.020505845	Tumor	LUAD
TCGA-55-8206-01A	3.762598	1.223373	0.01933218	0.04839216	0	Tumor	LUAD
TCGA-75-6207-01A	2.496543046	1.179115353	0.048744176	0	0	Tumor	LUAD
TCGA-97-8179-01A	2.352531	1.88445	0.1145787	0.03545861	0	Tumor	LUAD
TCGA-91-6828-11A	3.980748061	1.70194418	0.025420206	0.063432726	0.029861937	Normal	LUAD
TCGA-50-8459-01A	3.878945625	1.22742414	0.21055491	0.050074458	0	Tumor	LUAD
TCGA-50-6590-01A	2.025010633	0.266800304	0.139946941	0	0	Tumor	LUAD
TCGA-49-6742-01A	3.579634535	1.217547578	0.057392499	0.279521274	0.466742816	Tumor	LUAD
TCGA-64-1679-01A	2.450439424	0.385333228	0.04758139	0.009562103	0	Tumor	LUAD
TCGA-99-7458-01A	2.634411476	1.538353663	0.044647712	0.113054958	0.008184656	Tumor	LUAD
TCGA-97-A4M7-01A	3.107002849	0.695762131	0.021574036	0.078440304	0	Tumor	LUAD
TCGA-MP-A4TH-01A	3.60252527	0.569635126	0.04620696	0.007893798	0.02193034	Tumor	LUAD
TCGA-44-6144-11A	4.321674305	1.413746978	0.074410729	0.039075044	0	Normal	LUAD
TCGA-75-5122-01A	3.643512801	1.315774997	0.029361968	0	0	Tumor	LUAD
TCGA-50-5930-11A	4.515357544	1.695016426	0.027697397	0	0.032532561	Normal	LUAD
TCGA-50-5066-02A	1.43849	1.631584	0.06874614	0.06404384	0.0282868	Tumor	LUAD
TCGA-62-A46P-01A	4.222683996	0.697698356	0.028914029	0.024409148	0	Tumor	LUAD
TCGA-38-4626-11A	4.907116	2.400857	0.05540997	0.06033636	0.007797782	Normal	LUAD
TCGA-50-5935-11A	4.35573036	3.275977613	0.064493151	0.012301425	0.017142386	Normal	LUAD
TCGA-38-4632-11A	3.662932522	1.113197284	0.257041478	0.038993867	0	Normal	LUAD
TCGA-75-6212-01A	3.082849404	0.510966712	0.036009699	0.012241392	0	Tumor	LUAD
TCGA-44-6146-01A	3.797977	0.5784695	0.01387831	0.1258623	0.01561147	Tumor	LUAD
TCGA-55-7913-01B	3.50066	0.1023626	0.01510761	0.03039927	0.04918305	Tumor	LUAD
TCGA-78-7166-01A	2.360669	0.5099563	0.01728227	0.01167615	0	Tumor	LUAD
TCGA-93-A4JN-01A	2.860756384	0.674605075	0.056289769	0.078465425	0.011212413	Tumor	LUAD
TCGA-55-6985-01A	2.577977309	0.674021811	0.04409608	0.024944038	0.017454704	Tumor	LUAD
TCGA-55-6975-11A	3.340192497	1.538476251	0.026207197	0.02941969	0.040902371	Normal	LUAD
TCGA-38-4627-01A	2.915706604	1.176726396	0.118455736	0.034275271	0	Tumor	LUAD
TCGA-55-6975-01A	2.865122472	2.590418716	0.095519544	0	0	Tumor	LUAD
TCGA-62-A46V-01A	2.025486129	0.635954346	0.045987345	0.017399562	0	Tumor	LUAD
TCGA-55-6984-01A	3.125963922	0.773614648	0.05133627	0.061593682	0.118013009	Tumor	LUAD
TCGA-50-6594-01A	1.36268907	0.39081212	0.022950584	0.063575694	0.018032423	Tumor	LUAD
TCGA-49-AAR3-01A	2.531743963	0.629193982	0.07207788	0	0	Tumor	LUAD
TCGA-49-6744-11A	4.564954653	3.438930963	0.071362053	0.022250028	0	Normal	LUAD
TCGA-86-7955-01A	2.030235	0.1939886	0.01952274	0.03814774	0.007687998	Tumor	LUAD
TCGA-55-A4DG-01A	1.568277096	0.523994696	0.045783362	0.029110733	0.01361806	Tumor	LUAD
TCGA-44-6148-01A	2.029501902	1.904096745	0.017375202	0.20136418	0.180213351	Tumor	LUAD
TCGA-93-A4JP-01A	3.709541102	1.950326037	0.050632827	0.035749188	0.010069717	Tumor	LUAD
TCGA-78-7150-01A	3.210095692	1.780473185	0.05351808	0.065343083	0.122910525	Tumor	LUAD
TCGA-97-8177-01A	3.720540205	1.254301158	0.016243271	0.054048543	0.007667181	Tumor	LUAD
TCGA-50-5933-11A	3.758941176	1.746646192	0.01055584	0.069726719	0.012411455	Normal	LUAD
TCGA-75-6203-01A	3.815939818	2.575823582	0.075742573	0.084851383	0	Tumor	LUAD
TCGA-50-5946-01A	2.209870501	0.65146991	0.077456746	0.023142373	0.016190949	Tumor	LUAD
TCGA-50-5055-01A	3.332419372	1.541282739	0.034376688	0.029029243	0	Tumor	LUAD
TCGA-78-8648-01A	3.848226685	1.718754983	0.160611798	0.06095444	0	Tumor	LUAD
TCGA-44-6778-11A	3.571220507	2.50476385	0.04669689	0.058791106	0	Normal	LUAD
TCGA-78-8640-01A	2.232803112	0.551974628	0.055295036	0.082084888	0.029178524	Tumor	LUAD
TCGA-50-5935-01A	3.39745191	0.89811433	0.033758809	0.022850108	0.015985987	Tumor	LUAD
TCGA-78-7167-01A	1.037838	0.399241	0.02862313	0.004865124	0	Tumor	LUAD
TCGA-69-7978-01A	2.994362	0.7758218	0.06792215	0.04255902	0	Tumor	LUAD
TCGA-86-8054-01A	3.250758964	1.086913699	0.03898759	0.01206208	0	Tumor	LUAD
TCGA-69-7974-01A	2.51949	0.756252	0.04875177	0.02588752	0	Tumor	LUAD
TCGA-44-3398-01A	3.154525367	1.726387846	0.06902988	0.067408707	0	Tumor	LUAD
TCGA-NJ-A4YG-01A	2.859934	0.7135921	0.03307153	0.02792515	0.01306058	Tumor	LUAD
TCGA-78-7537-01A	4.426212	1.121183	0.0482171	0.00549988	0	Tumor	LUAD
TCGA-38-4629-01A	2.960152	0.9741386	0.06258285	0.004892644	0	Tumor	LUAD
TCGA-55-8510-01A	2.317226379	1.354736663	0.072844427	0.010457894	0.043296537	Tumor	LUAD
TCGA-69-7760-01A	1.087894153	0.493818312	0.032539019	0.036517899	0	Tumor	LUAD
TCGA-55-7284-01B	3.802598313	1.173942874	0.029577107	0.292804563	0.382133075	Tumor	LUAD
TCGA-55-A4DF-01A	3.589201837	0.251237184	0.193424277	0.042970419	0.059633783	Tumor	LUAD
TCGA-05-4402-01A	2.91394763	0.971396958	0.014472855	0.03631963	0	Tumor	LUAD
TCGA-86-A456-01A	2.358419059	1.398360062	0.030497777	0.157365435	0.014433179	Tumor	LUAD
TCGA-49-AARR-01A	3.784032866	0.904084966	0.183328316	0.117484706	0	Tumor	LUAD
TCGA-44-7667-01A	1.521862454	0.185034769	0.264551795	0.024885494	0	Tumor	LUAD
TCGA-86-A4P8-01A	3.990892412	1.655525092	0.10825804	0.084347911	0.021878505	Tumor	LUAD
TCGA-50-8457-01A	2.724925854	1.487281511	0.023149666	0.015650559	0.010940963	Tumor	LUAD
TCGA-80-5608-01A	4.66638	0.8424752	0.02344255	0.01133852	0	Tumor	LUAD
TCGA-86-6851-01A	3.226106672	0.72262763	0.015885036	0.005375216	0.007497594	Tumor	LUAD
TCGA-55-6970-01A	2.500027	0.854989	0.04457881	0.01169431	0.0162977	Tumor	LUAD
TCGA-05-4384-01A	2.678517551	1.281242498	0.091295355	0.022519788	0.031338525	Tumor	LUAD
TCGA-44-7671-01A	1.789784434	0.903435261	0.024840509	0.031335373	0	Tumor	LUAD
TCGA-55-8511-01A	1.995439144	0.473710828	0.09452474	0.010256043	0.014296068	Tumor	LUAD
TCGA-MP-A4TC-01A	2.113970907	0.519195563	0.051679014	0.031898265	0	Tumor	LUAD
TCGA-91-6828-01A	4.774895463	0.937146413	0.064655143	0	0	Tumor	LUAD
TCGA-55-8302-01A	1.712551	0.9088836	0.02284865	0.01928246	0	Tumor	LUAD
TCGA-55-8087-01A	5.140542	0.7040434	0.01550767	0.01047512	0.02184647	Tumor	LUAD
TCGA-L9-A743-01A	2.882644275	0.579714527	0.044839741	0.058511654	0.011858795	Tumor	LUAD
TCGA-38-4631-01A	3.171171717	0.738066342	0.083778982	0.114321789	0.018335397	Tumor	LUAD
TCGA-NJ-A4YF-01A	2.383086551	0.228423104	0.09552169	0.020660896	1.810115962	Tumor	LUAD
TCGA-55-7815-01A	3.135827675	0.928866199	0.009848709	0.04913168	0	Tumor	LUAD
TCGA-55-8620-01A	3.304134521	0.53229242	0.045126246	0.010997111	0	Tumor	LUAD
TCGA-50-5941-01A	3.672447835	1.013315873	0.013460888	0.04489015	0	Tumor	LUAD
TCGA-78-7539-01A	2.57165	0.7054636	0.0127906	0.03212611	0	Tumor	LUAD
TCGA-55-8301-01A	2.543829052	0.715730954	0.022353855	0	0	Tumor	LUAD
TCGA-50-5939-11A	4.247594031	3.247193745	0.049088649	0.010483724	0	Normal	LUAD
TCGA-73-A9RS-01A	1.740591008	0.481938615	0.019968355	0	0	Tumor	LUAD
TCGA-44-2665-01A	2.915381	0.9615894	0.07579392	0.02056623	0	Tumor	LUAD
TCGA-L9-A8F4-01A	2.241312978	0.532060323	0.04013498	0.052398249	0.052246529	Tumor	LUAD
TCGA-55-7725-01A	2.351978134	0.950173581	0.019302029	0	0	Tumor	LUAD
TCGA-55-A57B-01A	2.168522	1.045381	0.03777856	0.03190777	0.0179026	Tumor	LUAD
TCGA-86-8673-01A	1.938483902	0.281848136	0.05589494	0.021193379	0.014824381	Tumor	LUAD
TCGA-86-8074-01A	1.897207901	0.572584282	0.046845891	0.02805487	0	Tumor	LUAD
TCGA-86-A4D0-01A	3.050510033	0.342538913	0.023904953	0.086733594	0	Tumor	LUAD
TCGA-MP-A4T8-01A	2.830738	0.7785496	0.06608246	0.05223781	0.01056884	Tumor	LUAD
TCGA-93-A4JQ-01A	2.858442421	0.888921765	0.052553454	0.02976597	0.010457281	Tumor	LUAD
TCGA-44-2666-01B	1.832940908	1.16835581	0.055481357	0.508919409	0.026376555	Tumor	LUAD
TCGA-97-8552-01A	3.216772996	1.010276953	0.017845817	0.059305125	0.027897662	Tumor	LUAD
TCGA-69-7764-01A	2.067817714	0.618606444	0.020445266	0.121969553	0	Tumor	LUAD
TCGA-86-7701-01A	3.305866182	1.005301986	0.055656684	0.019005597	0.026460752	Tumor	LUAD
TCGA-62-A470-01A	3.990233221	0.768888165	0.086027924	0.021191154	0.168550018	Tumor	LUAD
TCGA-55-7727-01A	3.76691049	0.552668139	0.029727824	0.065979518	0	Tumor	LUAD
TCGA-L9-A7SV-01A	1.110732	0.6630598	0.0240489	0.0336709	0.03754951	Tumor	LUAD
TCGA-97-7938-01A	2.179916848	1.285407782	0.012471611	0.010519151	0	Tumor	LUAD
TCGA-67-6215-01A	2.913473	0.6698828	0.02274472	0.01441988	0.006727369	Tumor	LUAD
TCGA-55-7907-01A	1.9488663	0.973184183	0.040127765	0.027180358	0	Tumor	LUAD
TCGA-MP-A4T9-01A	3.112478	2.022938	0.2823961	0.02301412	0	Tumor	LUAD
TCGA-97-7552-01A	3.343951	1.01087	0.01844215	0.030954	0.0323897	Tumor	LUAD
TCGA-05-5429-01A	1.678601394	0.579538006	0.036782665	0.085349977	0.05166338	Tumor	LUAD
TCGA-91-6847-01A	2.349241	0.2771012	0.003804303	0.02546032	0.01781693	Tumor	LUAD
TCGA-44-A4SS-01A	2.470036002	1.192442165	0.017101762	0.028713252	0.013431133	Tumor	LUAD
TCGA-55-8097-01A	3.324495516	0.516098915	0.059514982	0.010741563	0.007505348	Tumor	LUAD
TCGA-97-8171-01A	3.522996	0.2971121	0.02154509	0.009119181	0.006370678	Tumor	LUAD
TCGA-L9-A443-01A	1.329740144	0.683180755	0.090290431	0.019501498	0.013638539	Tumor	LUAD
TCGA-55-8089-01A	3.528174501	0.56041042	0.027244033	0.005783777	0.01608919	Tumor	LUAD
TCGA-05-4424-01A	3.429554639	1.95454499	0.031672369	0.035546575	0.012504356	Tumor	LUAD
TCGA-62-8395-01A	4.35801343	1.159582042	0.078764712	0.01695859	0	Tumor	LUAD
TCGA-53-7624-01A	3.84269	3.547158	0.2004836	0.02451162	0.01145686	Tumor	LUAD
TCGA-64-1676-01A	2.077379303	2.087680394	0.018074492	0.010184231	0	Tumor	LUAD
TCGA-55-1596-01A	1.525508131	1.250402945	0.025099196	0.122676864	0.283096891	Tumor	LUAD
TCGA-97-8174-01A	2.340131	1.578285	0.1026127	0.02600036	0.02421051	Tumor	LUAD
TCGA-93-7348-01A	3.827851083	0.837821975	0.077701191	0.050853308	0.028614591	Tumor	LUAD
TCGA-38-4630-01A	3.624032	0.6263384	0.1430401	0.467367	0.2979997	Tumor	LUAD
TCGA-05-5423-01A	3.042873879	1.172599416	0.013452152	0.011346789	0	Tumor	LUAD
TCGA-49-6767-01A	1.331231289	0.248420859	0.045131393	0.010998381	0	Tumor	LUAD
TCGA-05-4397-01A	3.273058	1.020401	0.03668235	0.05378625	0.005453667	Tumor	LUAD
TCGA-55-7910-01A	3.9294035	0.27426123	0.103942576	0.029967913	0	Tumor	LUAD
TCGA-J2-A4AG-01A	2.94613291	0.931966571	0.030918565	0.010498423	0	Tumor	LUAD
TCGA-50-5936-01A	3.444351615	1.277215285	0.040561521	0.041019475	0	Tumor	LUAD
TCGA-86-8073-01A	2.597157697	1.020231621	0.054678635	0.034202181	0.0068853	Tumor	LUAD
TCGA-44-4112-01B	2.900647024	1.36436776	0.149580504	0.109597389	0.102252451	Tumor	LUAD
TCGA-05-5715-01A	2.631398246	1.459425051	0.104953463	0	0	Tumor	LUAD
TCGA-44-5643-01A	3.277986712	0.626058431	0	0.031253947	0.014626441	Tumor	LUAD
TCGA-75-5146-01A	3.115368337	1.008699494	0.021275522	0.081934416	0.016714239	Tumor	LUAD
TCGA-NJ-A4YQ-01A	2.382905839	1.032499089	0.083662078	0.065506831	0.105207019	Tumor	LUAD
TCGA-44-2657-01A	3.406420848	0.921278829	0.020478807	0.011543159	0.016087381	Tumor	LUAD
TCGA-55-7995-01A	4.473842	1.455967	0.02523731	0.0160052	0.02229248	Tumor	LUAD
TCGA-44-2662-01B	2.620483727	1.397938907	0.152180815	0.227109926	0.162196661	Tumor	LUAD
TCGA-49-4514-01A	1.596129283	1.357166351	0.026756956	0.098961507	0.107132933	Tumor	LUAD
TCGA-55-6712-01A	2.378276858	0.947349669	0.03035641	0.012871306	0	Tumor	LUAD
TCGA-44-4112-01A	2.864321455	1.008390537	0.052377002	0.006900166	0	Tumor	LUAD
TCGA-55-6972-01A	0.461557182	0.145069631	0.009798588	0.080578346	0	Tumor	LUAD
TCGA-44-3919-01A	3.520198817	0.990879631	0.039618713	0.022396208	0.007855118	Tumor	LUAD
TCGA-J2-8192-01A	3.634708285	1.112132617	0.067495603	0.024065756	0	Tumor	LUAD
TCGA-55-6968-11A	4.529969705	1.976616494	0.01511424	0.037916552	0	Normal	LUAD
TCGA-44-A47A-01A	3.928345545	0.819474453	0.01600443	0.044522084	0.037381125	Tumor	LUAD
TCGA-75-5147-01A	3.716570186	1.177097003	0.038466227	0.140766355	0.030257867	Tumor	LUAD
TCGA-86-A4JF-01A	2.056476	0.6845192	0.1135764	0	0	Tumor	LUAD
TCGA-69-8453-01A	4.178991	1.31108	0.0599267	0.08474173	0.08599051	Tumor	LUAD
TCGA-55-6985-11A	3.807749222	2.301827395	0.023421753	0.064862363	0.009230977	Normal	LUAD
TCGA-73-4662-01A	2.948229	0.811988	0.03409331	0.01240878	0	Tumor	LUAD
TCGA-50-6595-11A	3.868164	1.701839	0.02541755	0.01840808	0	Normal	LUAD
TCGA-95-7039-01A	1.507763942	0.867017017	0.050167572	0	0	Tumor	LUAD
TCGA-NJ-A4YP-01A	1.808203	0.5509877	0.09360757	0.02206196	0.01543333	Tumor	LUAD
TCGA-62-A46O-01A	4.926346891	2.519221325	0.086801895	0.087766282	0.013967031	Tumor	LUAD
TCGA-73-4668-01A	1.712751	0.6147191	0.05397984	0	0.005871034	Tumor	LUAD
TCGA-05-4433-01A	3.504922569	1.92248058	0.028470817	0.138543951	0.219269684	Tumor	LUAD
TCGA-95-A4VN-01A	2.286275245	1.126746055	0.047909947	0	0	Tumor	LUAD
TCGA-78-7156-01A	0.855215328	1.234526297	0.041160322	0.049419121	0	Tumor	LUAD
TCGA-38-A44F-01A	3.119638771	0.871226371	0.035139497	0.07781493	0	Tumor	LUAD
TCGA-05-4396-01A	1.455718784	0.514499775	0.016110196	0.027054733	0.018935825	Tumor	LUAD
TCGA-55-8204-01A	3.076679715	0.590739476	0.045268309	0.088824379	0.038821845	Tumor	LUAD
TCGA-55-7281-01A	2.047760261	0.613970833	0.035570751	0.025786241	0	Tumor	LUAD
TCGA-05-4405-01A	2.516802976	0.551357406	0.094636468	0.025146106	0	Tumor	LUAD
TCGA-55-6982-11A	3.385665	1.922137293	0.015474569	0.051522353	0	Normal	LUAD
TCGA-55-8614-01A	3.619610528	0.782536623	0.160512778	0.106083699	0.388327408	Tumor	LUAD
TCGA-44-6148-11A	3.636412351	1.98587607	0.034757723	0.058117946	0	Normal	LUAD
TCGA-78-7152-01A	2.117166422	0.583923883	0.019061694	0	0	Tumor	LUAD
TCGA-64-5781-01A	3.30891358	0.311778009	0.045220297	0.03281154	0	Tumor	LUAD
TCGA-55-7227-01A	2.134527016	0.735850357	0.065406411	0.050381159	0	Tumor	LUAD
TCGA-MP-A4TD-01A	1.987346697	1.012672843	0.113535492	0.042651376	0	Tumor	LUAD
TCGA-91-6849-11A	3.569330463	1.692105882	0.037902002	0.1120648	0	Normal	LUAD
TCGA-86-8281-01A	1.728947	0.8132161	0.04000274	0.01237916	0	Tumor	LUAD
TCGA-55-8513-01A	2.718216826	0.955655485	0.089611467	0.100330977	0.035810342	Tumor	LUAD
TCGA-78-7542-01A	2.314591	0.4514872	0.01745784	0.009835855	0	Tumor	LUAD
TCGA-50-6673-01A	2.719652274	0.844330986	0.01740439	0.038828999	0.053916155	Tumor	LUAD
TCGA-44-2662-11A	4.00631945	1.776924424	0.047753862	0.0135773	0	Normal	LUAD
TCGA-O1-A52J-01A	2.075368	0.9949185	0.014436	0.03224714	0	Tumor	LUAD
TCGA-05-4425-01A	2.870471828	0.784174725	0.048363835	0.01032688	0.028647135	Tumor	LUAD
TCGA-73-4659-01A	2.650772	1.022861	0.1690644	0.01788697	0.01499581	Tumor	LUAD
TCGA-35-5375-01A	3.081795331	2.320499178	0.037668959	0.123255331	0.128785852	Tumor	LUAD
TCGA-44-2668-01B	3.125101946	0.361570076	0.056631947	0.094221132	0.022475757	Tumor	LUAD
TCGA-91-6829-11A	5.126554708	2.917383564	0.036640674	0.051212	0	Normal	LUAD
TCGA-86-6562-01A	3.391173017	0.771346037	0.035935406	0.030348039	0	Tumor	LUAD
TCGA-86-8358-01A	3.284283827	0.915254987	0.1000377	0.039745107	0.225220294	Tumor	LUAD
TCGA-50-5932-11A	4.473723003	2.237364625	0.023847146	0.039975487	0	Normal	LUAD
TCGA-44-6776-01A	2.204278696	0.562244126	0.035006675	0	0	Tumor	LUAD
TCGA-95-7944-01A	2.773691	0.5999838	0.01753628	0.05256659	0.0246972	Tumor	LUAD
